"","Date","Open"
"7082",1998-01-06,977.070007
"7083",1998-01-07,966.580017
"7084",1998-01-08,964
"7085",1998-01-09,956.049988
"7086",1998-01-12,927.690002
"7087",1998-01-13,939.210022
"7088",1998-01-14,952.119995
"7089",1998-01-15,957.940002
"7090",1998-01-16,950.72998
"7091",1998-01-20,961.51001
"7092",1998-01-21,978.599976
"7093",1998-01-22,970.809998
"7094",1998-01-23,963.039978
"7095",1998-01-26,957.590027
"7096",1998-01-27,956.950012
"7097",1998-01-28,969.02002
"7098",1998-01-29,977.460022
"7099",1998-01-30,985.48999
"7100",1998-02-02,980.280029
"7101",1998-02-03,1001.27002
"7102",1998-02-04,1006
"7103",1998-02-05,1006.900024
"7104",1998-02-06,1003.539978
"7105",1998-02-09,1012.460022
"7106",1998-02-10,1010.73999
"7107",1998-02-11,1019.01001
"7108",1998-02-12,1020.01001
"7109",1998-02-13,1024.140015
"7110",1998-02-17,1020.090027
"7111",1998-02-18,1022.76001
"7112",1998-02-19,1032.079956
"7113",1998-02-20,1028.280029
"7114",1998-02-23,1034.209961
"7115",1998-02-24,1038.140015
"7116",1998-02-25,1030.560059
"7117",1998-02-26,1042.900024
"7118",1998-02-27,1048.670044
"7119",1998-03-02,1049.339966
"7120",1998-03-03,1047.699951
"7121",1998-03-04,1052.02002
"7122",1998-03-05,1047.329956
"7123",1998-03-06,1035.050049
"7124",1998-03-09,1055.689941
"7125",1998-03-10,1052.310059
"7126",1998-03-11,1064.25
"7127",1998-03-12,1068.469971
"7128",1998-03-13,1069.920044
"7129",1998-03-16,1068.609985
"7130",1998-03-17,1079.27002
"7131",1998-03-18,1080.449951
"7132",1998-03-19,1085.52002
"7133",1998-03-20,1089.73999
"7134",1998-03-23,1099.160034
"7135",1998-03-24,1095.550049
"7136",1998-03-25,1105.650024
"7137",1998-03-26,1101.930054
"7138",1998-03-27,1100.800049
"7139",1998-03-30,1095.439941
"7140",1998-03-31,1093.550049
"7141",1998-04-01,1101.75
"7142",1998-04-02,1108.150024
"7143",1998-04-03,1120.01001
"7144",1998-04-06,1122.699951
"7145",1998-04-07,1121.380005
"7146",1998-04-08,1109.550049
"7147",1998-04-09,1101.650024
"7148",1998-04-13,1110.670044
"7149",1998-04-14,1109.689941
"7150",1998-04-15,1115.75
"7151",1998-04-16,1119.319946
"7152",1998-04-17,1108.170044
"7153",1998-04-20,1122.719971
"7154",1998-04-21,1123.650024
"7155",1998-04-22,1126.670044
"7156",1998-04-23,1130.540039
"7157",1998-04-24,1119.579956
"7158",1998-04-27,1107.900024
"7159",1998-04-28,1086.540039
"7160",1998-04-29,1085.109985
"7161",1998-04-30,1094.630005
"7162",1998-05-01,1111.75
"7163",1998-05-04,1121
"7164",1998-05-05,1122.069946
"7165",1998-05-06,1115.5
"7166",1998-05-07,1104.920044
"7167",1998-05-08,1095.140015
"7168",1998-05-11,1108.140015
"7169",1998-05-12,1106.640015
"7170",1998-05-13,1115.790039
"7171",1998-05-14,1118.859985
"7172",1998-05-15,1117.369995
"7173",1998-05-18,1108.72998
"7174",1998-05-19,1105.819946
"7175",1998-05-20,1109.52002
"7176",1998-05-21,1119.060059
"7177",1998-05-22,1114.640015
"7178",1998-05-26,1110.469971
"7179",1998-05-27,1094.02002
"7180",1998-05-28,1092.22998
"7181",1998-05-29,1097.599976
"7182",1998-06-01,1090.819946
"7183",1998-06-02,1090.97998
"7184",1998-06-03,1093.219971
"7185",1998-06-04,1082.72998
"7186",1998-06-05,1095.099976
"7187",1998-06-08,1113.859985
"7188",1998-06-09,1115.719971
"7189",1998-06-10,1118.410034
"7190",1998-06-11,1112.280029
"7191",1998-06-12,1094.579956
"7192",1998-06-15,1098.839966
"7193",1998-06-16,1077.01001
"7194",1998-06-17,1087.589966
"7195",1998-06-18,1107.109985
"7196",1998-06-19,1106.369995
"7197",1998-06-22,1100.650024
"7198",1998-06-23,1103.209961
"7199",1998-06-24,1119.48999
"7200",1998-06-25,1132.880005
"7201",1998-06-26,1129.280029
"7202",1998-06-29,1133.199951
"7203",1998-06-30,1138.48999
"7204",1998-07-01,1133.839966
"7205",1998-07-02,1148.560059
"7206",1998-07-06,1146.420044
"7207",1998-07-07,1157.329956
"7208",1998-07-08,1154.660034
"7209",1998-07-09,1166.380005
"7210",1998-07-10,1158.569946
"7211",1998-07-13,1164.329956
"7212",1998-07-14,1165.189941
"7213",1998-07-15,1177.579956
"7214",1998-07-16,1174.810059
"7215",1998-07-17,1183.98999
"7216",1998-07-20,1186.75
"7217",1998-07-21,1184.099976
"7218",1998-07-22,1165.069946
"7219",1998-07-23,1164.079956
"7220",1998-07-24,1139.75
"7221",1998-07-27,1140.800049
"7222",1998-07-28,1147.27002
"7223",1998-07-29,1130.23999
"7224",1998-07-30,1125.209961
"7225",1998-07-31,1142.949951
"7226",1998-08-03,1120.670044
"7227",1998-08-04,1112.439941
"7228",1998-08-05,1072.119995
"7229",1998-08-06,1081.430054
"7230",1998-08-07,1089.630005
"7231",1998-08-10,1089.449951
"7232",1998-08-11,1083.140015
"7233",1998-08-12,1068.97998
"7234",1998-08-13,1084.219971
"7235",1998-08-14,1074.910034
"7236",1998-08-17,1062.75
"7237",1998-08-18,1083.670044
"7238",1998-08-19,1101.199951
"7239",1998-08-20,1098.060059
"7240",1998-08-21,1091.599976
"7241",1998-08-24,1081.23999
"7242",1998-08-25,1088.140015
"7243",1998-08-26,1092.849976
"7244",1998-08-27,1084.189941
"7245",1998-08-28,1042.589966
"7246",1998-08-31,1027.140015
"7247",1998-09-01,957.280029
"7248",1998-09-02,994.26001
"7249",1998-09-03,990.469971
"7250",1998-09-04,982.26001
"7251",1998-09-08,973.890015
"7252",1998-09-09,1023.460022
"7253",1998-09-10,1006.200012
"7254",1998-09-11,980.190002
"7255",1998-09-14,1009.059998
"7256",1998-09-15,1029.719971
"7257",1998-09-16,1037.680054
"7258",1998-09-17,1045.47998
"7259",1998-09-18,1018.869995
"7260",1998-09-21,1020.090027
"7261",1998-09-22,1023.890015
"7262",1998-09-23,1029.630005
"7263",1998-09-24,1066.089966
"7264",1998-09-25,1042.719971
"7265",1998-09-28,1044.75
"7266",1998-09-29,1048.689941
"7267",1998-09-30,1049.02002
"7268",1998-10-01,1017.01001
"7269",1998-10-02,986.390015
"7270",1998-10-05,1002.599976
"7271",1998-10-06,988.559998
"7272",1998-10-07,984.590027
"7273",1998-10-08,970.679993
"7274",1998-10-09,959.440002
"7275",1998-10-12,984.390015
"7276",1998-10-13,997.710022
"7277",1998-10-14,994.799988
"7278",1998-10-15,1005.530029
"7279",1998-10-16,1047.48999
"7280",1998-10-19,1056.420044
"7281",1998-10-20,1062.390015
"7282",1998-10-21,1063.930054
"7283",1998-10-22,1069.920044
"7284",1998-10-23,1078.47998
"7285",1998-10-26,1070.670044
"7286",1998-10-27,1072.319946
"7287",1998-10-28,1065.339966
"7288",1998-10-29,1068.089966
"7289",1998-10-30,1085.930054
"7290",1998-11-02,1098.670044
"7291",1998-11-03,1111.599976
"7292",1998-11-04,1110.839966
"7293",1998-11-05,1118.670044
"7294",1998-11-06,1133.849976
"7295",1998-11-09,1141.01001
"7296",1998-11-10,1130.199951
"7297",1998-11-11,1128.26001
"7298",1998-11-12,1120.969971
"7299",1998-11-13,1117.689941
"7300",1998-11-16,1125.719971
"7301",1998-11-17,1135.869995
"7302",1998-11-18,1139.319946
"7303",1998-11-19,1144.47998
"7304",1998-11-20,1152.609985
"7305",1998-11-23,1163.550049
"7306",1998-11-24,1188.209961
"7307",1998-11-25,1182.98999
"7308",1998-11-27,1186.869995
"7309",1998-11-30,1192.329956
"7310",1998-12-01,1163.630005
"7311",1998-12-02,1175.280029
"7312",1998-12-03,1171.25
"7313",1998-12-04,1150.140015
"7314",1998-12-07,1176.73999
"7315",1998-12-08,1187.699951
"7316",1998-12-09,1181.380005
"7317",1998-12-10,1183.48999
"7318",1998-12-11,1165.02002
"7319",1998-12-14,1166.459961
"7320",1998-12-15,1141.199951
"7321",1998-12-16,1162.829956
"7322",1998-12-17,1161.939941
"7323",1998-12-18,1179.97998
"7324",1998-12-21,1188.030029
"7325",1998-12-22,1202.839966
"7326",1998-12-23,1203.569946
"7327",1998-12-24,1228.540039
"7328",1998-12-28,1226.27002
"7329",1998-12-29,1225.48999
"7330",1998-12-30,1241.810059
"7331",1998-12-31,1231.930054
"7332",1999-01-04,1229.22998
"7333",1999-01-05,1228.099976
"7334",1999-01-06,1244.780029
"7335",1999-01-07,1272.339966
"7336",1999-01-08,1269.72998
"7337",1999-01-11,1275.089966
"7338",1999-01-12,1263.880005
"7339",1999-01-13,1239.51001
"7340",1999-01-14,1234.400024
"7341",1999-01-15,1212.189941
"7342",1999-01-19,1243.26001
"7343",1999-01-20,1252
"7344",1999-01-21,1256.619995
"7345",1999-01-22,1235.160034
"7346",1999-01-25,1225.189941
"7347",1999-01-26,1233.97998
"7348",1999-01-27,1252.310059
"7349",1999-01-28,1243.170044
"7350",1999-01-29,1265.369995
"7351",1999-02-01,1279.640015
"7352",1999-02-02,1273
"7353",1999-02-03,1261.98999
"7354",1999-02-04,1272.069946
"7355",1999-02-05,1248.48999
"7356",1999-02-08,1239.400024
"7357",1999-02-09,1243.77002
"7358",1999-02-10,1216.140015
"7359",1999-02-11,1223.550049
"7360",1999-02-12,1254.040039
"7361",1999-02-16,1230.130005
"7362",1999-02-17,1241.869995
"7363",1999-02-18,1224.030029
"7364",1999-02-19,1237.280029
"7365",1999-02-22,1239.219971
"7366",1999-02-23,1272.140015
"7367",1999-02-24,1271.180054
"7368",1999-02-25,1253.410034
"7369",1999-02-26,1245.02002
"7370",1999-03-01,1238.329956
"7371",1999-03-02,1236.160034
"7372",1999-03-03,1225.5
"7373",1999-03-04,1227.699951
"7374",1999-03-05,1246.640015
"7375",1999-03-08,1275.469971
"7376",1999-03-09,1282.72998
"7377",1999-03-10,1279.839966
"7378",1999-03-11,1286.839966
"7379",1999-03-12,1297.680054
"7380",1999-03-15,1294.589966
"7381",1999-03-16,1307.26001
"7382",1999-03-17,1306.380005
"7383",1999-03-18,1297.819946
"7384",1999-03-19,1316.550049
"7385",1999-03-22,1299.290039
"7386",1999-03-23,1297.01001
"7387",1999-03-24,1262.140015
"7388",1999-03-25,1268.589966
"7389",1999-03-26,1289.98999
"7390",1999-03-29,1282.800049
"7391",1999-03-30,1310.170044
"7392",1999-03-31,1300.75
"7393",1999-04-01,1286.369995
"7394",1999-04-05,1293.719971
"7395",1999-04-06,1321.119995
"7396",1999-04-07,1317.890015
"7397",1999-04-08,1326.890015
"7398",1999-04-09,1343.97998
"7399",1999-04-12,1348.349976
"7400",1999-04-13,1358.640015
"7401",1999-04-14,1349.819946
"7402",1999-04-15,1328.439941
"7403",1999-04-16,1322.859985
"7404",1999-04-19,1319
"7405",1999-04-20,1289.47998
"7406",1999-04-21,1306.170044
"7407",1999-04-22,1336.119995
"7408",1999-04-23,1358.829956
"7409",1999-04-26,1356.849976
"7410",1999-04-27,1360.040039
"7411",1999-04-28,1362.800049
"7412",1999-04-29,1350.910034
"7413",1999-04-30,1342.829956
"7414",1999-05-03,1335.180054
"7415",1999-05-04,1354.630005
"7416",1999-05-05,1332
"7417",1999-05-06,1347.310059
"7418",1999-05-07,1332.050049
"7419",1999-05-10,1345
"7420",1999-05-11,1340.300049
"7421",1999-05-12,1355.609985
"7422",1999-05-13,1364
"7423",1999-05-14,1367.560059
"7424",1999-05-17,1337.800049
"7425",1999-05-18,1339.48999
"7426",1999-05-19,1333.319946
"7427",1999-05-20,1344.22998
"7428",1999-05-21,1338.829956
"7429",1999-05-24,1330.290039
"7430",1999-05-25,1306.650024
"7431",1999-05-26,1284.400024
"7432",1999-05-27,1304.76001
"7433",1999-05-28,1281.410034
"7434",1999-06-01,1301.839966
"7435",1999-06-02,1294.26001
"7436",1999-06-03,1294.810059
"7437",1999-06-04,1299.540039
"7438",1999-06-07,1327.75
"7439",1999-06-08,1334.52002
"7440",1999-06-09,1317.329956
"7441",1999-06-10,1318.640015
"7442",1999-06-11,1302.819946
"7443",1999-06-14,1293.640015
"7444",1999-06-15,1294
"7445",1999-06-16,1301.160034
"7446",1999-06-17,1330.410034
"7447",1999-06-18,1339.900024
"7448",1999-06-21,1342.839966
"7449",1999-06-22,1349
"7450",1999-06-23,1335.869995
"7451",1999-06-24,1333.060059
"7452",1999-06-25,1315.780029
"7453",1999-06-28,1315.310059
"7454",1999-06-29,1331.349976
"7455",1999-06-30,1351.449951
"7456",1999-07-01,1372.709961
"7457",1999-07-02,1380.959961
"7458",1999-07-06,1391.219971
"7459",1999-07-07,1388.119995
"7460",1999-07-08,1395.859985
"7461",1999-07-09,1394.420044
"7462",1999-07-12,1403.280029
"7463",1999-07-13,1399.099976
"7464",1999-07-14,1393.560059
"7465",1999-07-15,1398.170044
"7466",1999-07-16,1409.619995
"7467",1999-07-19,1418.780029
"7468",1999-07-20,1407.650024
"7469",1999-07-21,1377.099976
"7470",1999-07-22,1379.290039
"7471",1999-07-23,1360.969971
"7472",1999-07-26,1356.939941
"7473",1999-07-27,1347.75
"7474",1999-07-28,1362.839966
"7475",1999-07-29,1365.400024
"7476",1999-07-30,1341.030029
"7477",1999-08-02,1328.719971
"7478",1999-08-03,1328.050049
"7479",1999-08-04,1322.180054
"7480",1999-08-05,1305.329956
"7481",1999-08-06,1313.709961
"7482",1999-08-09,1300.290039
"7483",1999-08-10,1297.800049
"7484",1999-08-11,1281.430054
"7485",1999-08-12,1301.930054
"7486",1999-08-13,1298.160034
"7487",1999-08-16,1327.680054
"7488",1999-08-17,1330.77002
"7489",1999-08-18,1344.160034
"7490",1999-08-19,1332.839966
"7491",1999-08-20,1323.589966
"7492",1999-08-23,1336.609985
"7493",1999-08-24,1360.219971
"7494",1999-08-25,1363.5
"7495",1999-08-26,1381.790039
"7496",1999-08-27,1362.01001
"7497",1999-08-30,1348.27002
"7498",1999-08-31,1324.02002
"7499",1999-09-01,1320.410034
"7500",1999-09-02,1331.069946
"7501",1999-09-03,1319.109985
"7502",1999-09-07,1357.23999
"7503",1999-09-08,1350.449951
"7504",1999-09-09,1344.150024
"7505",1999-09-10,1347.660034
"7506",1999-09-13,1351.660034
"7507",1999-09-14,1344.130005
"7508",1999-09-15,1336.290039
"7509",1999-09-16,1317.969971
"7510",1999-09-17,1318.47998
"7511",1999-09-20,1335.420044
"7512",1999-09-21,1335.52002
"7513",1999-09-22,1307.579956
"7514",1999-09-23,1310.51001
"7515",1999-09-24,1280.410034
"7516",1999-09-27,1277.359985
"7517",1999-09-28,1283.310059
"7518",1999-09-29,1282.199951
"7519",1999-09-30,1268.369995
"7520",1999-10-01,1282.709961
"7521",1999-10-04,1282.810059
"7522",1999-10-05,1304.599976
"7523",1999-10-06,1301.349976
"7524",1999-10-07,1325.400024
"7525",1999-10-08,1317.640015
"7526",1999-10-11,1336.02002
"7527",1999-10-12,1335.209961
"7528",1999-10-13,1313.040039
"7529",1999-10-14,1285.550049
"7530",1999-10-15,1283.420044
"7531",1999-10-18,1247.410034
"7532",1999-10-19,1254.130005
"7533",1999-10-20,1261.319946
"7534",1999-10-21,1289.430054
"7535",1999-10-22,1283.609985
"7536",1999-10-25,1301.650024
"7537",1999-10-26,1293.630005
"7538",1999-10-27,1281.910034
"7539",1999-10-28,1296.709961
"7540",1999-10-29,1342.439941
"7541",1999-11-01,1362.930054
"7542",1999-11-02,1354.119995
"7543",1999-11-03,1347.73999
"7544",1999-11-04,1354.930054
"7545",1999-11-05,1362.640015
"7546",1999-11-08,1370.22998
"7547",1999-11-09,1377.01001
"7548",1999-11-10,1365.280029
"7549",1999-11-11,1373.459961
"7550",1999-11-12,1381.459961
"7551",1999-11-15,1396.060059
"7552",1999-11-16,1394.390015
"7553",1999-11-17,1420.069946
"7554",1999-11-18,1410.709961
"7555",1999-11-19,1424.939941
"7556",1999-11-22,1422
"7557",1999-11-23,1420.939941
"7558",1999-11-24,1404.640015
"7559",1999-11-26,1417.079956
"7560",1999-11-29,1416.619995
"7561",1999-11-30,1407.829956
"7562",1999-12-01,1388.910034
"7563",1999-12-02,1397.719971
"7564",1999-12-03,1409.040039
"7565",1999-12-06,1433.300049
"7566",1999-12-07,1423.329956
"7567",1999-12-08,1409.170044
"7568",1999-12-09,1403.880005
"7569",1999-12-10,1408.109985
"7570",1999-12-13,1417.040039
"7571",1999-12-14,1415.219971
"7572",1999-12-15,1403.170044
"7573",1999-12-16,1413.319946
"7574",1999-12-17,1418.780029
"7575",1999-12-20,1421.030029
"7576",1999-12-21,1418.089966
"7577",1999-12-22,1433.430054
"7578",1999-12-23,1436.130005
"7579",1999-12-27,1458.339966
"7580",1999-12-28,1457.089966
"7581",1999-12-29,1457.660034
"7582",1999-12-30,1463.459961
"7583",1999-12-31,1464.469971
"7584",2000-01-03,1469.25
"7585",2000-01-04,1455.219971
"7586",2000-01-05,1399.420044
"7587",2000-01-06,1402.109985
"7588",2000-01-07,1403.449951
"7589",2000-01-10,1441.469971
"7590",2000-01-11,1457.599976
"7591",2000-01-12,1438.560059
"7592",2000-01-13,1432.25
"7593",2000-01-14,1449.680054
"7594",2000-01-18,1465.150024
"7595",2000-01-19,1455.140015
"7596",2000-01-20,1455.900024
"7597",2000-01-21,1445.569946
"7598",2000-01-24,1441.359985
"7599",2000-01-25,1401.530029
"7600",2000-01-26,1410.030029
"7601",2000-01-27,1404.089966
"7602",2000-01-28,1398.560059
"7603",2000-01-31,1360.160034
"7604",2000-02-01,1394.459961
"7605",2000-02-02,1409.280029
"7606",2000-02-03,1409.119995
"7607",2000-02-04,1424.969971
"7608",2000-02-07,1424.369995
"7609",2000-02-08,1424.23999
"7610",2000-02-09,1441.719971
"7611",2000-02-10,1411.699951
"7612",2000-02-11,1416.829956
"7613",2000-02-14,1387.119995
"7614",2000-02-15,1389.939941
"7615",2000-02-16,1402.050049
"7616",2000-02-17,1387.670044
"7617",2000-02-18,1388.26001
"7618",2000-02-22,1346.089966
"7619",2000-02-23,1352.170044
"7620",2000-02-24,1360.689941
"7621",2000-02-25,1353.430054
"7622",2000-02-28,1333.359985
"7623",2000-02-29,1348.050049
"7624",2000-03-01,1366.420044
"7625",2000-03-02,1379.189941
"7626",2000-03-03,1381.76001
"7627",2000-03-06,1409.170044
"7628",2000-03-07,1391.280029
"7629",2000-03-08,1355.619995
"7630",2000-03-09,1366.699951
"7631",2000-03-10,1401.689941
"7632",2000-03-13,1395.069946
"7633",2000-03-14,1383.619995
"7634",2000-03-15,1359.150024
"7635",2000-03-16,1392.150024
"7636",2000-03-17,1458.469971
"7637",2000-03-20,1464.469971
"7638",2000-03-21,1456.630005
"7639",2000-03-22,1493.869995
"7640",2000-03-23,1500.640015
"7641",2000-03-24,1527.349976
"7642",2000-03-27,1527.459961
"7643",2000-03-28,1523.859985
"7644",2000-03-29,1507.72998
"7645",2000-03-30,1508.52002
"7646",2000-03-31,1487.920044
"7647",2000-04-03,1498.579956
"7648",2000-04-04,1505.97998
"7649",2000-04-05,1494.72998
"7650",2000-04-06,1487.369995
"7651",2000-04-07,1501.339966
"7652",2000-04-10,1516.349976
"7653",2000-04-11,1504.459961
"7654",2000-04-12,1500.589966
"7655",2000-04-13,1467.170044
"7656",2000-04-14,1440.51001
"7657",2000-04-17,1356.560059
"7658",2000-04-18,1401.439941
"7659",2000-04-19,1441.609985
"7660",2000-04-20,1427.469971
"7661",2000-04-24,1434.540039
"7662",2000-04-25,1429.859985
"7663",2000-04-26,1477.439941
"7664",2000-04-27,1460.98999
"7665",2000-04-28,1464.920044
"7666",2000-05-01,1452.430054
"7667",2000-05-02,1468.25
"7668",2000-05-03,1446.290039
"7669",2000-05-04,1415.099976
"7670",2000-05-05,1409.569946
"7671",2000-05-08,1432.630005
"7672",2000-05-09,1424.170044
"7673",2000-05-10,1412.140015
"7674",2000-05-11,1383.050049
"7675",2000-05-12,1407.810059
"7676",2000-05-15,1420.959961
"7677",2000-05-16,1452.359985
"7678",2000-05-17,1466.040039
"7679",2000-05-18,1447.800049
"7680",2000-05-19,1437.209961
"7681",2000-05-22,1406.949951
"7682",2000-05-23,1400.719971
"7683",2000-05-24,1373.859985
"7684",2000-05-25,1399.050049
"7685",2000-05-26,1381.52002
"7686",2000-05-30,1378.02002
"7687",2000-05-31,1422.439941
"7688",2000-06-01,1420.599976
"7689",2000-06-02,1448.810059
"7690",2000-06-05,1477.26001
"7691",2000-06-06,1467.630005
"7692",2000-06-07,1457.839966
"7693",2000-06-08,1471.359985
"7694",2000-06-09,1461.670044
"7695",2000-06-12,1456.949951
"7696",2000-06-13,1446
"7697",2000-06-14,1469.439941
"7698",2000-06-15,1470.540039
"7699",2000-06-16,1478.72998
"7700",2000-06-19,1464.459961
"7701",2000-06-20,1486
"7702",2000-06-21,1475.949951
"7703",2000-06-22,1479.130005
"7704",2000-06-23,1452.180054
"7705",2000-06-26,1441.47998
"7706",2000-06-27,1455.310059
"7707",2000-06-28,1450.550049
"7708",2000-06-29,1454.819946
"7709",2000-06-30,1442.390015
"7710",2000-07-03,1454.599976
"7711",2000-07-05,1469.540039
"7712",2000-07-06,1446.22998
"7713",2000-07-07,1456.670044
"7714",2000-07-10,1478.900024
"7715",2000-07-11,1475.619995
"7716",2000-07-12,1480.880005
"7717",2000-07-13,1492.920044
"7718",2000-07-14,1495.839966
"7719",2000-07-17,1509.97998
"7720",2000-07-18,1510.48999
"7721",2000-07-19,1493.73999
"7722",2000-07-20,1481.959961
"7723",2000-07-21,1495.569946
"7724",2000-07-24,1480.189941
"7725",2000-07-25,1464.290039
"7726",2000-07-26,1474.469971
"7727",2000-07-27,1452.420044
"7728",2000-07-28,1449.619995
"7729",2000-07-31,1419.890015
"7730",2000-08-01,1430.829956
"7731",2000-08-02,1438.099976
"7732",2000-08-03,1438.699951
"7733",2000-08-04,1452.560059
"7734",2000-08-07,1462.930054
"7735",2000-08-08,1479.319946
"7736",2000-08-09,1482.800049
"7737",2000-08-10,1472.869995
"7738",2000-08-11,1460.25
"7739",2000-08-14,1471.839966
"7740",2000-08-15,1491.560059
"7741",2000-08-16,1484.430054
"7742",2000-08-17,1479.849976
"7743",2000-08-18,1496.069946
"7744",2000-08-21,1491.719971
"7745",2000-08-22,1499.47998
"7746",2000-08-23,1498.130005
"7747",2000-08-24,1505.969971
"7748",2000-08-25,1508.310059
"7749",2000-08-28,1506.449951
"7750",2000-08-29,1514.089966
"7751",2000-08-30,1509.839966
"7752",2000-08-31,1502.589966
"7753",2000-09-01,1517.680054
"7754",2000-09-05,1520.77002
"7755",2000-09-06,1507.079956
"7756",2000-09-07,1492.25
"7757",2000-09-08,1502.51001
"7758",2000-09-11,1494.5
"7759",2000-09-12,1489.26001
"7760",2000-09-13,1481.98999
"7761",2000-09-14,1484.910034
"7762",2000-09-15,1480.869995
"7763",2000-09-18,1465.810059
"7764",2000-09-19,1444.51001
"7765",2000-09-20,1459.900024
"7766",2000-09-21,1451.339966
"7767",2000-09-22,1449.050049
"7768",2000-09-25,1448.719971
"7769",2000-09-26,1439.030029
"7770",2000-09-27,1427.209961
"7771",2000-09-28,1426.569946
"7772",2000-09-29,1458.290039
"7773",2000-10-02,1436.52002
"7774",2000-10-03,1436.22998
"7775",2000-10-04,1426.459961
"7776",2000-10-05,1434.319946
"7777",2000-10-06,1436.280029
"7778",2000-10-09,1408.98999
"7779",2000-10-10,1402.030029
"7780",2000-10-11,1387.02002
"7781",2000-10-12,1364.589966
"7782",2000-10-13,1329.780029
"7783",2000-10-16,1374.170044
"7784",2000-10-17,1374.619995
"7785",2000-10-18,1349.969971
"7786",2000-10-19,1342.130005
"7787",2000-10-20,1388.76001
"7788",2000-10-23,1396.930054
"7789",2000-10-24,1395.780029
"7790",2000-10-25,1398.130005
"7791",2000-10-26,1364.900024
"7792",2000-10-27,1364.439941
"7793",2000-10-30,1379.579956
"7794",2000-10-31,1398.660034
"7795",2000-11-01,1429.400024
"7796",2000-11-02,1421.219971
"7797",2000-11-03,1428.319946
"7798",2000-11-06,1428.76001
"7799",2000-11-07,1432.189941
"7800",2000-11-08,1431.869995
"7801",2000-11-09,1409.280029
"7802",2000-11-10,1400.140015
"7803",2000-11-13,1365.97998
"7804",2000-11-14,1351.26001
"7805",2000-11-15,1382.949951
"7806",2000-11-16,1389.810059
"7807",2000-11-17,1372.319946
"7808",2000-11-20,1367.719971
"7809",2000-11-21,1342.619995
"7810",2000-11-22,1347.349976
"7811",2000-11-24,1322.359985
"7812",2000-11-27,1341.77002
"7813",2000-11-28,1348.969971
"7814",2000-11-29,1336.089966
"7815",2000-11-30,1341.910034
"7816",2000-12-01,1314.949951
"7817",2000-12-04,1315.180054
"7818",2000-12-05,1324.969971
"7819",2000-12-06,1376.540039
"7820",2000-12-07,1351.459961
"7821",2000-12-08,1343.550049
"7822",2000-12-11,1369.890015
"7823",2000-12-12,1380.199951
"7824",2000-12-13,1371.180054
"7825",2000-12-14,1359.98999
"7826",2000-12-15,1340.930054
"7827",2000-12-18,1312.150024
"7828",2000-12-19,1322.959961
"7829",2000-12-20,1305.599976
"7830",2000-12-21,1264.73999
"7831",2000-12-22,1274.859985
"7832",2000-12-26,1305.969971
"7833",2000-12-27,1315.189941
"7834",2000-12-28,1328.920044
"7835",2000-12-29,1334.219971
"7836",2001-01-02,1320.280029
"7837",2001-01-03,1283.27002
"7838",2001-01-04,1347.560059
"7839",2001-01-05,1333.339966
"7840",2001-01-08,1298.349976
"7841",2001-01-09,1295.859985
"7842",2001-01-10,1300.800049
"7843",2001-01-11,1313.27002
"7844",2001-01-12,1326.819946
"7845",2001-01-16,1318.319946
"7846",2001-01-17,1326.650024
"7847",2001-01-18,1329.890015
"7848",2001-01-19,1347.969971
"7849",2001-01-22,1342.540039
"7850",2001-01-23,1342.900024
"7851",2001-01-24,1360.400024
"7852",2001-01-25,1364.300049
"7853",2001-01-26,1357.51001
"7854",2001-01-29,1354.920044
"7855",2001-01-30,1364.170044
"7856",2001-01-31,1373.72998
"7857",2001-02-01,1366.01001
"7858",2001-02-02,1373.469971
"7859",2001-02-05,1349.469971
"7860",2001-02-06,1354.310059
"7861",2001-02-07,1352.26001
"7862",2001-02-08,1341.099976
"7863",2001-02-09,1332.530029
"7864",2001-02-12,1314.76001
"7865",2001-02-13,1330.310059
"7866",2001-02-14,1318.800049
"7867",2001-02-15,1315.920044
"7868",2001-02-16,1326.609985
"7869",2001-02-20,1301.530029
"7870",2001-02-21,1278.939941
"7871",2001-02-22,1255.27002
"7872",2001-02-23,1252.819946
"7873",2001-02-26,1245.859985
"7874",2001-02-27,1267.650024
"7875",2001-02-28,1257.939941
"7876",2001-03-01,1239.939941
"7877",2001-03-02,1241.22998
"7878",2001-03-05,1234.180054
"7879",2001-03-06,1241.410034
"7880",2001-03-07,1253.800049
"7881",2001-03-08,1261.890015
"7882",2001-03-09,1264.73999
"7883",2001-03-12,1233.420044
"7884",2001-03-13,1180.160034
"7885",2001-03-14,1197.660034
"7886",2001-03-15,1166.709961
"7887",2001-03-16,1173.560059
"7888",2001-03-19,1150.530029
"7889",2001-03-20,1170.810059
"7890",2001-03-21,1142.619995
"7891",2001-03-22,1122.140015
"7892",2001-03-23,1117.579956
"7893",2001-03-26,1139.829956
"7894",2001-03-27,1152.689941
"7895",2001-03-28,1182.170044
"7896",2001-03-29,1153.290039
"7897",2001-03-30,1147.949951
"7898",2001-04-02,1160.329956
"7899",2001-04-03,1145.869995
"7900",2001-04-04,1106.459961
"7901",2001-04-05,1103.25
"7902",2001-04-06,1151.439941
"7903",2001-04-09,1128.430054
"7904",2001-04-10,1137.589966
"7905",2001-04-11,1168.380005
"7906",2001-04-12,1165.890015
"7907",2001-04-16,1183.5
"7908",2001-04-17,1179.680054
"7909",2001-04-18,1191.810059
